grid_size,complexity,run,algorithm,iterations,final_avg_utility,env_label
14,0.2,2,value_iteration,1121,72.5691956706368,env_grid14_complex0.2_run2
14,0.2,2,policy_iteration,12,72.57010129542742,env_grid14_complex0.2_run2
14,0.2,3,value_iteration,1142,85.07720823349575,env_grid14_complex0.2_run3
14,0.2,3,policy_iteration,8,85.0778858002186,env_grid14_complex0.2_run3
14,0.2,4,value_iteration,1132,79.72551205709048,env_grid14_complex0.2_run4
14,0.2,4,policy_iteration,12,79.7264838279979,env_grid14_complex0.2_run4
14,0.2,5,value_iteration,1120,72.00612856225938,env_grid14_complex0.2_run5
14,0.2,5,policy_iteration,7,72.00696385223736,env_grid14_complex0.2_run5
14,0.2,6,value_iteration,1132,77.32804351595145,env_grid14_complex0.2_run6
14,0.2,6,policy_iteration,11,77.32891208585492,env_grid14_complex0.2_run6
14,0.2,7,value_iteration,1133,77.07975346263872,env_grid14_complex0.2_run7
14,0.2,7,policy_iteration,11,77.08070090109875,env_grid14_complex0.2_run7
14,0.2,8,value_iteration,1121,73.37578624488638,env_grid14_complex0.2_run8
14,0.2,8,policy_iteration,9,73.37649717781775,env_grid14_complex0.2_run8
14,0.2,9,value_iteration,1122,73.71084172778866,env_grid14_complex0.2_run9
14,0.2,9,policy_iteration,10,73.71159851082602,env_grid14_complex0.2_run9
14,0.3,0,value_iteration,1144,88.631757702171,env_grid14_complex0.3_run0
14,0.3,0,policy_iteration,12,88.6325880822195,env_grid14_complex0.3_run0
14,0.3,1,value_iteration,1146,87.52582469494051,env_grid14_complex0.3_run1
14,0.3,1,policy_iteration,11,87.52680977288003,env_grid14_complex0.3_run1
14,0.3,2,value_iteration,1132,79.1121923871202,env_grid14_complex0.3_run2
14,0.3,2,policy_iteration,10,79.11306697833326,env_grid14_complex0.3_run2
14,0.3,3,value_iteration,1142,87.37733039181562,env_grid14_complex0.3_run3
14,0.3,3,policy_iteration,11,87.37819527802937,env_grid14_complex0.3_run3
14,0.3,4,value_iteration,1146,85.67819959135728,env_grid14_complex0.3_run4
14,0.3,4,policy_iteration,10,85.67894847761384,env_grid14_complex0.3_run4
14,0.3,5,value_iteration,1132,78.47261040379715,env_grid14_complex0.3_run5
14,0.3,5,policy_iteration,11,78.47349066736219,env_grid14_complex0.3_run5
14,0.3,6,value_iteration,1139,83.63366575834688,env_grid14_complex0.3_run6
14,0.3,6,policy_iteration,14,83.63462376150473,env_grid14_complex0.3_run6
14,0.3,7,value_iteration,1146,86.62637601506451,env_grid14_complex0.3_run7
14,0.3,7,policy_iteration,9,86.62727634365147,env_grid14_complex0.3_run7
14,0.3,8,value_iteration,1144,86.51794991222708,env_grid14_complex0.3_run8
14,0.3,8,policy_iteration,12,86.51893454504017,env_grid14_complex0.3_run8
14,0.3,9,value_iteration,1133,80.30537755299896,env_grid14_complex0.3_run9
14,0.3,9,policy_iteration,11,80.30634319063397,env_grid14_complex0.3_run9
14,0.4,0,value_iteration,1146,89.34770904110808,env_grid14_complex0.4_run0
14,0.4,0,policy_iteration,10,89.34863460812274,env_grid14_complex0.4_run0
14,0.4,1,value_iteration,1146,88.13342971979337,env_grid14_complex0.4_run1
14,0.4,1,policy_iteration,9,88.1344079687812,env_grid14_complex0.4_run1
14,0.4,2,value_iteration,1146,89.81119277096334,env_grid14_complex0.4_run2
14,0.4,2,policy_iteration,11,89.81217379695178,env_grid14_complex0.4_run2
14,0.4,3,value_iteration,1143,89.90491291456712,env_grid14_complex0.4_run3
14,0.4,3,policy_iteration,10,89.90577622151079,env_grid14_complex0.4_run3
14,0.4,4,value_iteration,1146,88.49880415054673,env_grid14_complex0.4_run4
14,0.4,4,policy_iteration,7,88.4997514842635,env_grid14_complex0.4_run4
14,0.4,5,value_iteration,1146,87.50802119454968,env_grid14_complex0.4_run5
14,0.4,5,policy_iteration,11,87.50895765066448,env_grid14_complex0.4_run5
14,0.4,6,value_iteration,1140,85.79898857101496,env_grid14_complex0.4_run6
14,0.4,6,policy_iteration,12,85.79992633620756,env_grid14_complex0.4_run6
14,0.4,7,value_iteration,1146,87.66626066479172,env_grid14_complex0.4_run7
14,0.4,7,policy_iteration,10,87.66722622404728,env_grid14_complex0.4_run7
14,0.4,8,value_iteration,1144,88.27858591519835,env_grid14_complex0.4_run8
14,0.4,8,policy_iteration,13,88.2795361727659,env_grid14_complex0.4_run8
14,0.4,9,value_iteration,1133,81.29956777448801,env_grid14_complex0.4_run9
14,0.4,9,policy_iteration,10,81.30054985136327,env_grid14_complex0.4_run9
14,0.5,0,value_iteration,1146,91.55306320542438,env_grid14_complex0.5_run0
14,0.5,0,policy_iteration,13,91.55403122055736,env_grid14_complex0.5_run0
14,0.5,1,value_iteration,1146,91.96383490663395,env_grid14_complex0.5_run1
14,0.5,1,policy_iteration,12,91.9647751716607,env_grid14_complex0.5_run1
14,0.5,2,value_iteration,1146,90.59322430632419,env_grid14_complex0.5_run2
14,0.5,2,policy_iteration,9,90.594184311732,env_grid14_complex0.5_run2
14,0.5,3,value_iteration,1143,89.81595022847667,env_grid14_complex0.5_run3
14,0.5,3,policy_iteration,12,89.81669230141817,env_grid14_complex0.5_run3
14,0.5,4,value_iteration,1146,88.46572715979867,env_grid14_complex0.5_run4
14,0.5,4,policy_iteration,8,88.46668226411452,env_grid14_complex0.5_run4
14,0.5,5,value_iteration,1146,90.67825909819106,env_grid14_complex0.5_run5
14,0.5,5,policy_iteration,7,90.67912358747091,env_grid14_complex0.5_run5
14,0.5,6,value_iteration,1146,94.07098184531729,env_grid14_complex0.5_run6
14,0.5,6,policy_iteration,9,94.07188093932196,env_grid14_complex0.5_run6
14,0.5,7,value_iteration,1146,93.95954333954612,env_grid14_complex0.5_run7
14,0.5,7,policy_iteration,8,93.96052233374297,env_grid14_complex0.5_run7
14,0.5,8,value_iteration,1146,89.1157422171447,env_grid14_complex0.5_run8
14,0.5,8,policy_iteration,10,89.11665542463398,env_grid14_complex0.5_run8
14,0.5,9,value_iteration,1145,91.25639263238219,env_grid14_complex0.5_run9
14,0.5,9,policy_iteration,9,91.25737585595382,env_grid14_complex0.5_run9
14,0.6,0,value_iteration,1146,93.67347106163682,env_grid14_complex0.6_run0
14,0.6,0,policy_iteration,10,93.67436008665958,env_grid14_complex0.6_run0
14,0.6,1,value_iteration,1146,92.57096230706432,env_grid14_complex0.6_run1
14,0.6,1,policy_iteration,9,92.57192440300273,env_grid14_complex0.6_run1
14,0.6,2,value_iteration,1146,91.87723479792378,env_grid14_complex0.6_run2
14,0.6,2,policy_iteration,9,91.87820257830481,env_grid14_complex0.6_run2
14,0.6,3,value_iteration,1146,91.78808673448043,env_grid14_complex0.6_run3
14,0.6,3,policy_iteration,11,91.78881071176832,env_grid14_complex0.6_run3
14,0.6,4,value_iteration,1146,92.02884792308973,env_grid14_complex0.6_run4
14,0.6,4,policy_iteration,11,92.02981514092001,env_grid14_complex0.6_run4
14,0.6,5,value_iteration,1146,90.84802484165193,env_grid14_complex0.6_run5
14,0.6,5,policy_iteration,10,90.84893492313948,env_grid14_complex0.6_run5
14,0.6,6,value_iteration,1146,93.6524522688039,env_grid14_complex0.6_run6
14,0.6,6,policy_iteration,9,93.6533942087324,env_grid14_complex0.6_run6
14,0.6,7,value_iteration,1146,93.9296630586722,env_grid14_complex0.6_run7
14,0.6,7,policy_iteration,9,93.93061915574708,env_grid14_complex0.6_run7
14,0.6,8,value_iteration,1146,90.79712963816614,env_grid14_complex0.6_run8
14,0.6,8,policy_iteration,10,90.79799750354455,env_grid14_complex0.6_run8
14,0.6,9,value_iteration,1146,91.69319209652893,env_grid14_complex0.6_run9
14,0.6,9,policy_iteration,9,91.69410792539486,env_grid14_complex0.6_run9
14,0.7,0,value_iteration,1146,94.54618141488413,env_grid14_complex0.7_run0
14,0.7,0,policy_iteration,10,94.5471224607402,env_grid14_complex0.7_run0
14,0.7,1,value_iteration,1146,93.20936083432544,env_grid14_complex0.7_run1
14,0.7,1,policy_iteration,8,93.21028430456556,env_grid14_complex0.7_run1
14,0.7,2,value_iteration,1146,93.01031163878454,env_grid14_complex0.7_run2
14,0.7,2,policy_iteration,11,93.01120841955513,env_grid14_complex0.7_run2
14,0.7,3,value_iteration,1146,94.78319770533685,env_grid14_complex0.7_run3
14,0.7,3,policy_iteration,7,94.78414005235518,env_grid14_complex0.7_run3
14,0.7,4,value_iteration,1146,93.56568564104244,env_grid14_complex0.7_run4
14,0.7,4,policy_iteration,9,93.56664549675187,env_grid14_complex0.7_run4
14,0.7,5,value_iteration,1146,92.31889946304678,env_grid14_complex0.7_run5
14,0.7,5,policy_iteration,8,92.31983704676377,env_grid14_complex0.7_run5
14,0.7,6,value_iteration,1146,93.86878860061478,env_grid14_complex0.7_run6
14,0.7,6,policy_iteration,9,93.8695960454895,env_grid14_complex0.7_run6
14,0.7,7,value_iteration,1146,94.69566807200876,env_grid14_complex0.7_run7
14,0.7,7,policy_iteration,8,94.69662166127542,env_grid14_complex0.7_run7
14,0.7,8,value_iteration,1146,93.90914960844042,env_grid14_complex0.7_run8
14,0.7,8,policy_iteration,9,93.91011210911343,env_grid14_complex0.7_run8
14,0.7,9,value_iteration,1146,93.27412932238023,env_grid14_complex0.7_run9
14,0.7,9,policy_iteration,12,93.27510036479347,env_grid14_complex0.7_run9
14,0.8,0,value_iteration,1146,95.76911011295654,env_grid14_complex0.8_run0
14,0.8,0,policy_iteration,9,95.77006145287649,env_grid14_complex0.8_run0
14,0.8,1,value_iteration,1146,93.52482294757348,env_grid14_complex0.8_run1
14,0.8,1,policy_iteration,7,93.5255604241416,env_grid14_complex0.8_run1
14,0.8,2,value_iteration,1146,93.2111854523009,env_grid14_complex0.8_run2
14,0.8,2,policy_iteration,8,93.21208577453359,env_grid14_complex0.8_run2
14,0.8,3,value_iteration,1146,90.62963004015552,env_grid14_complex0.8_run3
14,0.8,3,policy_iteration,8,90.63034218118767,env_grid14_complex0.8_run3
14,0.8,4,value_iteration,1146,92.90395555002047,env_grid14_complex0.8_run4
14,0.8,4,policy_iteration,7,92.90488595103227,env_grid14_complex0.8_run4
14,0.8,5,value_iteration,1146,94.03547583205004,env_grid14_complex0.8_run5
14,0.8,5,policy_iteration,8,94.03621847675296,env_grid14_complex0.8_run5
14,0.8,6,value_iteration,1146,95.12365199628148,env_grid14_complex0.8_run6
14,0.8,6,policy_iteration,8,95.12460306526754,env_grid14_complex0.8_run6
14,0.8,7,value_iteration,1146,94.95401597982105,env_grid14_complex0.8_run7
14,0.8,7,policy_iteration,7,94.95496578089148,env_grid14_complex0.8_run7
14,0.8,8,value_iteration,1146,94.53256418652317,env_grid14_complex0.8_run8
14,0.8,8,policy_iteration,10,94.53353073763338,env_grid14_complex0.8_run8
14,0.8,9,value_iteration,1146,94.33180294023316,env_grid14_complex0.8_run9
14,0.8,9,policy_iteration,8,94.33273068590042,env_grid14_complex0.8_run9
14,0.9,0,value_iteration,1146,96.2470704211019,env_grid14_complex0.9_run0
14,0.9,0,policy_iteration,10,96.24797855021345,env_grid14_complex0.9_run0
14,0.9,1,value_iteration,1146,93.94617868722258,env_grid14_complex0.9_run1
14,0.9,1,policy_iteration,8,93.94711820154222,env_grid14_complex0.9_run1
14,0.9,2,value_iteration,1146,91.52980771594899,env_grid14_complex0.9_run2
14,0.9,2,policy_iteration,8,91.53072434459318,env_grid14_complex0.9_run2
14,0.9,3,value_iteration,1146,90.94322486849998,env_grid14_complex0.9_run3
14,0.9,3,policy_iteration,8,90.94393280479771,env_grid14_complex0.9_run3
14,0.9,4,value_iteration,1146,91.80131718873407,env_grid14_complex0.9_run4
14,0.9,4,policy_iteration,7,91.80222356510082,env_grid14_complex0.9_run4
14,0.9,5,value_iteration,1146,94.94087488153605,env_grid14_complex0.9_run5
14,0.9,5,policy_iteration,7,94.9416104163133,env_grid14_complex0.9_run5
14,0.9,6,value_iteration,1146,95.86308351158576,env_grid14_complex0.9_run6
14,0.9,6,policy_iteration,9,95.86403030769554,env_grid14_complex0.9_run6
14,0.9,7,value_iteration,1146,95.87325730628481,env_grid14_complex0.9_run7
14,0.9,7,policy_iteration,9,95.87414163867487,env_grid14_complex0.9_run7
14,0.9,8,value_iteration,1146,95.28702589727128,env_grid14_complex0.9_run8
14,0.9,8,policy_iteration,8,95.28796630243818,env_grid14_complex0.9_run8
14,0.9,9,value_iteration,1146,96.60675316925739,env_grid14_complex0.9_run9
14,0.9,9,policy_iteration,8,96.6076340596026,env_grid14_complex0.9_run9
14,1.0,0,value_iteration,1146,90.31893716587638,env_grid14_complex1.0_run0
14,1.0,0,policy_iteration,8,90.31983577141511,env_grid14_complex1.0_run0
14,1.0,1,value_iteration,1146,94.84798852975133,env_grid14_complex1.0_run1
14,1.0,1,policy_iteration,7,94.84883184068941,env_grid14_complex1.0_run1
14,1.0,2,value_iteration,1146,88.64424861034128,env_grid14_complex1.0_run2
14,1.0,2,policy_iteration,10,88.64498001710768,env_grid14_complex1.0_run2
14,1.0,3,value_iteration,1146,93.35783203953795,env_grid14_complex1.0_run3
14,1.0,3,policy_iteration,7,93.35871840154346,env_grid14_complex1.0_run3
14,1.0,4,value_iteration,1146,93.28617853067904,env_grid14_complex1.0_run4
14,1.0,4,policy_iteration,7,93.28697096751209,env_grid14_complex1.0_run4
14,1.0,5,value_iteration,1146,93.33973364143877,env_grid14_complex1.0_run5
14,1.0,5,policy_iteration,7,93.34048036670964,env_grid14_complex1.0_run5
14,1.0,6,value_iteration,1146,93.91075818940509,env_grid14_complex1.0_run6
14,1.0,6,policy_iteration,7,93.91166124188891,env_grid14_complex1.0_run6
14,1.0,7,value_iteration,1146,95.40403056119499,env_grid14_complex1.0_run7
14,1.0,7,policy_iteration,9,95.40499142715356,env_grid14_complex1.0_run7
14,1.0,8,value_iteration,1146,95.258394847629,env_grid14_complex1.0_run8
14,1.0,8,policy_iteration,8,95.25928749708223,env_grid14_complex1.0_run8
14,1.0,9,value_iteration,1146,96.58068520847186,env_grid14_complex1.0_run9
14,1.0,9,policy_iteration,8,96.58155591671067,env_grid14_complex1.0_run9
16,0.0,0,value_iteration,848,-4.999015421795404,env_grid16_complex0.0_run0
16,0.0,0,policy_iteration,2,-4.99902526757745,env_grid16_complex0.0_run0
16,0.1,0,value_iteration,1132,73.64293761658455,env_grid16_complex0.1_run0
16,0.1,0,policy_iteration,8,73.64389290752422,env_grid16_complex0.1_run0
16,0.1,1,value_iteration,1132,72.66137948456861,env_grid16_complex0.1_run1
16,0.1,1,policy_iteration,8,72.66234044260106,env_grid16_complex0.1_run1
16,0.1,2,value_iteration,1120,71.64983309274778,env_grid16_complex0.1_run2
16,0.1,2,policy_iteration,9,71.65067766429952,env_grid16_complex0.1_run2
16,0.1,3,value_iteration,1143,83.50421307242738,env_grid16_complex0.1_run3
16,0.1,3,policy_iteration,9,83.50518714728379,env_grid16_complex0.1_run3
16,0.1,4,value_iteration,1120,68.88620051359395,env_grid16_complex0.1_run4
16,0.1,4,policy_iteration,8,68.88680271725988,env_grid16_complex0.1_run4
16,0.1,5,value_iteration,1121,71.29467932495851,env_grid16_complex0.1_run5
16,0.1,5,policy_iteration,13,71.29549030936073,env_grid16_complex0.1_run5
16,0.1,6,value_iteration,1132,73.21411026579885,env_grid16_complex0.1_run6
16,0.1,6,policy_iteration,10,73.21501625900449,env_grid16_complex0.1_run6
16,0.1,7,value_iteration,1132,75.1356522129036,env_grid16_complex0.1_run7
16,0.1,7,policy_iteration,11,75.13658988146439,env_grid16_complex0.1_run7
16,0.1,8,value_iteration,1070,36.84087471003417,env_grid16_complex0.1_run8
16,0.1,8,policy_iteration,9,36.84169011805282,env_grid16_complex0.1_run8
16,0.1,9,value_iteration,1121,68.72574536353396,env_grid16_complex0.1_run9
16,0.1,9,policy_iteration,9,68.72646718031932,env_grid16_complex0.1_run9
16,0.2,0,value_iteration,1146,87.85279535119909,env_grid16_complex0.2_run0
16,0.2,0,policy_iteration,13,87.85370874081791,env_grid16_complex0.2_run0
16,0.2,1,value_iteration,1143,86.54444127007096,env_grid16_complex0.2_run1
16,0.2,1,policy_iteration,8,86.54540968397554,env_grid16_complex0.2_run1
16,0.2,2,value_iteration,1122,73.23506543268975,env_grid16_complex0.2_run2
16,0.2,2,policy_iteration,8,73.23600651546991,env_grid16_complex0.2_run2
16,0.2,3,value_iteration,1144,86.657640811285,env_grid16_complex0.2_run3
16,0.2,3,policy_iteration,10,86.6585978105481,env_grid16_complex0.2_run3
16,0.2,4,value_iteration,1144,85.47941418113524,env_grid16_complex0.2_run4
16,0.2,4,policy_iteration,10,85.48038163896794,env_grid16_complex0.2_run4
16,0.2,5,value_iteration,1132,75.67999905289949,env_grid16_complex0.2_run5
16,0.2,5,policy_iteration,10,75.680931292099,env_grid16_complex0.2_run5
16,0.2,6,value_iteration,1134,75.97864506873105,env_grid16_complex0.2_run6
16,0.2,6,policy_iteration,13,75.97957369797786,env_grid16_complex0.2_run6
16,0.2,7,value_iteration,1139,81.49182651709006,env_grid16_complex0.2_run7
16,0.2,7,policy_iteration,10,81.49274343758694,env_grid16_complex0.2_run7
16,0.2,8,value_iteration,1120,70.91186304612884,env_grid16_complex0.2_run8
16,0.2,8,policy_iteration,8,70.91282167639417,env_grid16_complex0.2_run8
16,0.2,9,value_iteration,1121,72.86961335949657,env_grid16_complex0.2_run9
16,0.2,9,policy_iteration,8,72.87035312183113,env_grid16_complex0.2_run9
16,0.3,0,value_iteration,1146,88.30399543335626,env_grid16_complex0.3_run0
16,0.3,0,policy_iteration,11,88.30495375790298,env_grid16_complex0.3_run0
16,0.3,1,value_iteration,1146,89.38115681175499,env_grid16_complex0.3_run1
16,0.3,1,policy_iteration,10,89.38210380744076,env_grid16_complex0.3_run1
16,0.3,2,value_iteration,1132,78.5084168481739,env_grid16_complex0.3_run2
16,0.3,2,policy_iteration,12,78.5093790917396,env_grid16_complex0.3_run2
16,0.3,3,value_iteration,1146,89.32681869658153,env_grid16_complex0.3_run3
16,0.3,3,policy_iteration,10,89.32778802795399,env_grid16_complex0.3_run3
16,0.3,4,value_iteration,1144,85.03407544175782,env_grid16_complex0.3_run4
16,0.3,4,policy_iteration,9,85.03504698486138,env_grid16_complex0.3_run4
16,0.3,5,value_iteration,1146,85.52441755034651,env_grid16_complex0.3_run5
16,0.3,5,policy_iteration,10,85.52532666851637,env_grid16_complex0.3_run5
16,0.3,6,value_iteration,1144,85.13637410367348,env_grid16_complex0.3_run6
16,0.3,6,policy_iteration,10,85.13722315141547,env_grid16_complex0.3_run6
16,0.3,7,value_iteration,1146,89.05968077594437,env_grid16_complex0.3_run7
16,0.3,7,policy_iteration,14,89.06063569372681,env_grid16_complex0.3_run7
16,0.3,8,value_iteration,1133,78.87471508512039,env_grid16_complex0.3_run8
16,0.3,8,policy_iteration,9,78.87530518416234,env_grid16_complex0.3_run8
16,0.3,9,value_iteration,1141,87.1330166853923,env_grid16_complex0.3_run9
16,0.3,9,policy_iteration,15,87.13397788618597,env_grid16_complex0.3_run9
16,0.4,0,value_iteration,1146,90.88862127356707,env_grid16_complex0.4_run0
16,0.4,0,policy_iteration,9,90.88956979723737,env_grid16_complex0.4_run0
16,0.4,1,value_iteration,1146,91.88936158875559,env_grid16_complex0.4_run1
16,0.4,1,policy_iteration,9,91.89031307776959,env_grid16_complex0.4_run1
16,0.4,2,value_iteration,1132,80.88210166685232,env_grid16_complex0.4_run2
16,0.4,2,policy_iteration,12,80.88286908997048,env_grid16_complex0.4_run2
16,0.4,3,value_iteration,1146,90.88971164637952,env_grid16_complex0.4_run3
16,0.4,3,policy_iteration,10,90.89069360174429,env_grid16_complex0.4_run3
16,0.4,4,value_iteration,1145,85.9731012012792,env_grid16_complex0.4_run4
16,0.4,4,policy_iteration,11,85.97406347817952,env_grid16_complex0.4_run4
16,0.4,5,value_iteration,1146,87.34882557343376,env_grid16_complex0.4_run5
16,0.4,5,policy_iteration,10,87.34966106493589,env_grid16_complex0.4_run5
16,0.4,6,value_iteration,1146,87.06002539163325,env_grid16_complex0.4_run6
16,0.4,6,policy_iteration,8,87.06092678619065,env_grid16_complex0.4_run6
16,0.4,7,value_iteration,1146,91.24290515286962,env_grid16_complex0.4_run7
16,0.4,7,policy_iteration,14,91.24386441319228,env_grid16_complex0.4_run7
16,0.4,8,value_iteration,1133,81.40853383228504,env_grid16_complex0.4_run8
16,0.4,8,policy_iteration,10,81.40949800788903,env_grid16_complex0.4_run8
16,0.4,9,value_iteration,1146,88.31103496827953,env_grid16_complex0.4_run9
16,0.4,9,policy_iteration,13,88.31196837118371,env_grid16_complex0.4_run9
16,0.5,0,value_iteration,1146,91.99526767376558,env_grid16_complex0.5_run0
16,0.5,0,policy_iteration,10,91.99621439918326,env_grid16_complex0.5_run0
16,0.5,1,value_iteration,1146,92.32466011881446,env_grid16_complex0.5_run1
16,0.5,1,policy_iteration,9,92.32551749142924,env_grid16_complex0.5_run1
16,0.5,2,value_iteration,1146,91.84881197804569,env_grid16_complex0.5_run2
16,0.5,2,policy_iteration,10,91.84976510933966,env_grid16_complex0.5_run2
16,0.5,3,value_iteration,1146,92.20852839274602,env_grid16_complex0.5_run3
16,0.5,3,policy_iteration,13,92.20946638230876,env_grid16_complex0.5_run3
16,0.5,4,value_iteration,1146,91.88723658860714,env_grid16_complex0.5_run4
16,0.5,4,policy_iteration,10,91.88820299313991,env_grid16_complex0.5_run4
16,0.5,5,value_iteration,1146,88.80646442285104,env_grid16_complex0.5_run5
16,0.5,5,policy_iteration,9,88.80738400713041,env_grid16_complex0.5_run5
16,0.5,6,value_iteration,1146,90.35736041361959,env_grid16_complex0.5_run6
16,0.5,6,policy_iteration,9,90.35824294659048,env_grid16_complex0.5_run6
16,0.5,7,value_iteration,1146,90.72286433469048,env_grid16_complex0.5_run7
16,0.5,7,policy_iteration,11,90.72368962345446,env_grid16_complex0.5_run7
16,0.5,8,value_iteration,1146,88.56884537866699,env_grid16_complex0.5_run8
16,0.5,8,policy_iteration,8,88.56971498945549,env_grid16_complex0.5_run8
16,0.5,9,value_iteration,1146,89.07295652813467,env_grid16_complex0.5_run9
16,0.5,9,policy_iteration,13,89.07389736680959,env_grid16_complex0.5_run9
16,0.6,0,value_iteration,1146,92.53527293584544,env_grid16_complex0.6_run0
16,0.6,0,policy_iteration,11,92.53624169486268,env_grid16_complex0.6_run0
16,0.6,1,value_iteration,1146,92.77428662496631,env_grid16_complex0.6_run1
16,0.6,1,policy_iteration,9,92.77517252369265,env_grid16_complex0.6_run1
16,0.6,2,value_iteration,1146,91.77245586804784,env_grid16_complex0.6_run2
16,0.6,2,policy_iteration,10,91.7734201124056,env_grid16_complex0.6_run2
16,0.6,3,value_iteration,1146,91.66757809511122,env_grid16_complex0.6_run3
16,0.6,3,policy_iteration,13,91.66855132497601,env_grid16_complex0.6_run3
16,0.6,4,value_iteration,1146,92.99644819250979,env_grid16_complex0.6_run4
16,0.6,4,policy_iteration,8,92.99735917172902,env_grid16_complex0.6_run4
16,0.6,5,value_iteration,1146,91.69991434062274,env_grid16_complex0.6_run5
16,0.6,5,policy_iteration,9,91.7008548038548,env_grid16_complex0.6_run5
16,0.6,6,value_iteration,1146,90.68842533446016,env_grid16_complex0.6_run6
16,0.6,6,policy_iteration,11,90.68923002770539,env_grid16_complex0.6_run6
16,0.6,7,value_iteration,1146,91.74002572098699,env_grid16_complex0.6_run7
16,0.6,7,policy_iteration,8,91.74091236879346,env_grid16_complex0.6_run7
16,0.6,8,value_iteration,1146,89.28328664703419,env_grid16_complex0.6_run8
16,0.6,8,policy_iteration,9,89.28417846571254,env_grid16_complex0.6_run8
16,0.6,9,value_iteration,1146,91.13992635510074,env_grid16_complex0.6_run9
16,0.6,9,policy_iteration,10,91.14088032400954,env_grid16_complex0.6_run9
16,0.7,0,value_iteration,1146,93.7077045377641,env_grid16_complex0.7_run0
16,0.7,0,policy_iteration,8,93.70868542144709,env_grid16_complex0.7_run0
16,0.7,1,value_iteration,1146,93.80682241419838,env_grid16_complex0.7_run1
16,0.7,1,policy_iteration,10,93.80763239894111,env_grid16_complex0.7_run1
16,0.7,2,value_iteration,1146,91.01773166712226,env_grid16_complex0.7_run2
16,0.7,2,policy_iteration,10,91.01866869208261,env_grid16_complex0.7_run2
16,0.7,3,value_iteration,1146,95.57700072573036,env_grid16_complex0.7_run3
16,0.7,3,policy_iteration,9,95.5779434611041,env_grid16_complex0.7_run3
16,0.7,4,value_iteration,1146,94.26908385160952,env_grid16_complex0.7_run4
16,0.7,4,policy_iteration,8,94.26992018515928,env_grid16_complex0.7_run4
16,0.7,5,value_iteration,1146,92.19781969158713,env_grid16_complex0.7_run5
16,0.7,5,policy_iteration,9,92.19868997115451,env_grid16_complex0.7_run5
16,0.7,6,value_iteration,1146,90.29250678547615,env_grid16_complex0.7_run6
16,0.7,6,policy_iteration,10,90.29339648426844,env_grid16_complex0.7_run6
16,0.7,7,value_iteration,1146,92.59354638803973,env_grid16_complex0.7_run7
16,0.7,7,policy_iteration,8,92.5944238578649,env_grid16_complex0.7_run7
16,0.7,8,value_iteration,1146,90.54857451809937,env_grid16_complex0.7_run8
16,0.7,8,policy_iteration,10,90.54951461824852,env_grid16_complex0.7_run8
16,0.7,9,value_iteration,1146,92.96546599264167,env_grid16_complex0.7_run9
16,0.7,9,policy_iteration,11,92.96634749210061,env_grid16_complex0.7_run9
16,0.8,0,value_iteration,1146,94.03861127852186,env_grid16_complex0.8_run0
16,0.8,0,policy_iteration,7,94.03957281616165,env_grid16_complex0.8_run0
16,0.8,1,value_iteration,1146,94.83063101668905,env_grid16_complex0.8_run1
16,0.8,1,policy_iteration,8,94.83143938849791,env_grid16_complex0.8_run1
16,0.8,2,value_iteration,1146,92.17644331398118,env_grid16_complex0.8_run2
16,0.8,2,policy_iteration,10,92.17733477732926,env_grid16_complex0.8_run2
16,0.8,3,value_iteration,1146,96.0906955693825,env_grid16_complex0.8_run3
16,0.8,3,policy_iteration,10,96.09163552679665,env_grid16_complex0.8_run3
16,0.8,4,value_iteration,1146,95.23977730083712,env_grid16_complex0.8_run4
16,0.8,4,policy_iteration,8,95.24067960916481,env_grid16_complex0.8_run4
16,0.8,5,value_iteration,1146,93.06784901425031,env_grid16_complex0.8_run5
16,0.8,5,policy_iteration,11,93.06868180782014,env_grid16_complex0.8_run5
16,0.8,6,value_iteration,1146,93.79019709309604,env_grid16_complex0.8_run6
16,0.8,6,policy_iteration,8,93.79102284758997,env_grid16_complex0.8_run6
16,0.8,7,value_iteration,1146,93.11735767000629,env_grid16_complex0.8_run7
16,0.8,7,policy_iteration,10,93.1182475976254,env_grid16_complex0.8_run7
16,0.8,8,value_iteration,1146,92.26382159371181,env_grid16_complex0.8_run8
16,0.8,8,policy_iteration,8,92.2647607772536,env_grid16_complex0.8_run8
16,0.8,9,value_iteration,1146,93.18559222114574,env_grid16_complex0.8_run9
16,0.8,9,policy_iteration,6,93.18640227201286,env_grid16_complex0.8_run9
16,0.9,0,value_iteration,1146,96.30429667731222,env_grid16_complex0.9_run0
16,0.9,0,policy_iteration,8,96.30520544241483,env_grid16_complex0.9_run0
16,0.9,1,value_iteration,1146,95.67754283008021,env_grid16_complex0.9_run1
16,0.9,1,policy_iteration,7,95.6784508963178,env_grid16_complex0.9_run1
16,0.9,2,value_iteration,1146,92.32462013250125,env_grid16_complex0.9_run2
16,0.9,2,policy_iteration,9,92.325494897252,env_grid16_complex0.9_run2
16,0.9,3,value_iteration,1146,96.44508950345174,env_grid16_complex0.9_run3
16,0.9,3,policy_iteration,9,96.44598446107014,env_grid16_complex0.9_run3
16,0.9,4,value_iteration,1146,95.16616731781583,env_grid16_complex0.9_run4
16,0.9,4,policy_iteration,8,95.16705352370066,env_grid16_complex0.9_run4
16,0.9,5,value_iteration,1146,93.04727266612979,env_grid16_complex0.9_run5
